ticker,run_date,prediction_date,horizon,predicted,naive,actual,ae_gru,ae_naive,direction_correct
ORGT,2026-05-07,2026-05-13,6,3045.94,2975.0,2740.0,305.94000000000005,235.0,False
PALC,2026-05-07,2026-05-13,6,7625.7,7800.0,7850.0,224.30000000000018,50.0,False
SAFC,2026-05-07,2026-05-13,6,2215.55,3500.0,3745.0,1529.4499999999998,245.0,False
SLBC,2026-05-07,2026-05-13,6,37298.45,37500.0,37500.0,201.5500000000029,0.0,True
NTLC,2026-05-08,2026-05-13,5,11989.45,11700.0,11700.0,289.4500000000007,0.0,False
ONTBF,2026-05-08,2026-05-13,5,2736.37,2775.0,2680.0,56.36999999999989,95.0,True
ORAC,2026-05-08,2026-05-13,5,15050.43,14900.0,15050.0,0.43000000000029104,150.0,True
ORGT,2026-05-08,2026-05-13,5,2913.92,2755.0,2740.0,173.92000000000007,15.0,False
PALC,2026-05-08,2026-05-13,5,7861.91,7900.0,7850.0,11.909999999999854,50.0,True
SAFC,2026-05-08,2026-05-13,5,2539.45,3500.0,3745.0,1205.5500000000002,245.0,False
SLBC,2026-05-08,2026-05-13,5,37417.47,37500.0,37500.0,82.52999999999884,0.0,True
SNTS,2026-05-08,2026-05-13,5,28751.51,28900.0,28910.0,158.4900000000016,10.0,False
SOGC,2026-05-08,2026-05-13,5,7494.02,7400.0,7400.0,94.02000000000044,0.0,False
UNLC,2026-05-08,2026-05-13,5,61398.84,59000.0,56100.0,5298.8399999999965,2900.0,False
NTLC,2026-05-09,2026-05-13,4,11914.3,11650.0,11700.0,214.29999999999927,50.0,True
ONTBF,2026-05-09,2026-05-13,4,2744.21,2760.0,2680.0,64.21000000000004,80.0,True
ORAC,2026-05-09,2026-05-13,4,14986.27,14920.0,15050.0,63.72999999999956,130.0,True
ORGT,2026-05-09,2026-05-13,4,2746.22,2550.0,2740.0,6.2199999999998,190.0,True
PALC,2026-05-09,2026-05-13,4,7906.11,7800.0,7850.0,56.10999999999967,50.0,True
SAFC,2026-05-09,2026-05-13,4,2519.5,3500.0,3745.0,1225.5,245.0,False
SLBC,2026-05-09,2026-05-13,4,37401.26,37500.0,37500.0,98.73999999999796,0.0,True
SNTS,2026-05-09,2026-05-13,4,28764.09,28900.0,28910.0,145.90999999999985,10.0,False
SNTS,2026-05-10,2026-05-13,3,28772.61,28900.0,28910.0,137.38999999999942,10.0,False
SOGC,2026-05-10,2026-05-13,3,7460.29,7390.0,7400.0,60.289999999999964,10.0,True
UNLC,2026-05-10,2026-05-13,3,58843.62,56000.0,56100.0,2743.6200000000026,100.0,True
ETIT,2026-05-11,2026-05-13,2,28.26,30.0,30.0,1.7399999999999984,0.0,True
NTLC,2026-05-11,2026-05-13,2,11809.59,11650.0,11700.0,109.59000000000015,50.0,True
ONTBF,2026-05-11,2026-05-13,2,2749.82,2760.0,2680.0,69.82000000000016,80.0,True
ORAC,2026-05-11,2026-05-13,2,14932.34,14920.0,15050.0,117.65999999999985,130.0,True
ORGT,2026-05-11,2026-05-13,2,2606.57,2550.0,2740.0,133.42999999999984,190.0,True
PALC,2026-05-11,2026-05-13,2,7873.86,7800.0,7850.0,23.859999999999673,50.0,True
SAFC,2026-05-11,2026-05-13,2,2900.61,3500.0,3745.0,844.3899999999999,245.0,False
SNTS,2026-05-11,2026-05-13,2,28802.11,28900.0,28910.0,107.88999999999942,10.0,False
SOGC,2026-05-11,2026-05-13,2,7439.26,7390.0,7400.0,39.26000000000022,10.0,True
UNLC,2026-05-11,2026-05-13,2,57844.95,56000.0,56100.0,1744.949999999997,100.0,True
ETIT,2026-05-12,2026-05-13,1,28.81,30.0,30.0,1.1900000000000013,0.0,True
NTLC,2026-05-12,2026-05-13,1,11686.22,11150.0,11700.0,13.780000000000655,550.0,True
ONTBF,2026-05-12,2026-05-13,1,2720.84,2700.0,2680.0,40.840000000000146,20.0,False
ORAC,2026-05-12,2026-05-13,1,14981.37,15100.0,15050.0,68.6299999999992,50.0,True
ORGT,2026-05-12,2026-05-13,1,2663.57,2740.0,2740.0,76.42999999999984,0.0,True
PALC,2026-05-12,2026-05-13,1,7848.69,7800.0,7850.0,1.3100000000004002,50.0,True
SAFC,2026-05-12,2026-05-13,1,3207.99,3485.0,3745.0,537.0100000000002,260.0,False
SNTS,2026-05-12,2026-05-13,1,28852.43,29000.0,28910.0,57.56999999999971,90.0,True
SOGC,2026-05-12,2026-05-13,1,7423.78,7395.0,7400.0,23.779999999999745,5.0,True
UNLC,2026-05-12,2026-05-13,1,58753.22,59900.0,56100.0,2653.220000000001,3800.0,True
CABC,2026-05-14,2026-05-18,4,3769.32,3500.0,3495.0,274.32000000000016,5.0,False
CBIBF,2026-05-14,2026-05-18,4,16891.66,18700.0,19905.0,3013.34,1205.0,False
CFAC,2026-05-14,2026-05-18,4,1385.87,1480.0,1555.0,169.1300000000001,75.0,False
CIEC,2026-05-14,2026-05-18,4,3130.94,3300.0,3290.0,159.05999999999995,10.0,True
ECOC,2026-05-14,2026-05-18,4,16281.67,16300.0,16300.0,18.329999999999927,0.0,True
ETIT,2026-05-14,2026-05-18,4,28.23,30.0,29.0,0.7699999999999996,1.0,True
FTSC,2026-05-14,2026-05-18,4,2270.27,2250.0,2250.0,20.269999999999982,0.0,False
NEIC,2026-05-14,2026-05-18,4,1745.27,1990.0,1920.0,174.73000000000002,70.0,True
NSBC,2026-05-14,2026-05-18,4,14296.26,14100.0,15000.0,703.7399999999998,900.0,True
NTLC,2026-05-14,2026-05-18,4,11676.67,11600.0,11750.0,73.32999999999993,150.0,True
ONTBF,2026-05-14,2026-05-18,4,2715.71,2750.0,2795.0,79.28999999999996,45.0,False
ORAC,2026-05-14,2026-05-18,4,15011.33,15000.0,15150.0,138.67000000000007,150.0,True
ORGT,2026-05-14,2026-05-18,4,2643.73,2575.0,2435.0,208.73000000000002,140.0,False
PALC,2026-05-14,2026-05-18,4,7888.42,7800.0,7700.0,188.42000000000007,100.0,False
SAFC,2026-05-14,2026-05-18,4,3480.71,3995.0,3990.0,509.28999999999996,5.0,True
SDSC,2026-05-14,2026-05-18,4,1767.93,1785.0,1750.0,17.930000000000064,35.0,True
SEMC,2026-05-14,2026-05-18,4,1476.52,1580.0,1505.0,28.480000000000018,75.0,True
SGBC,2026-05-14,2026-05-18,4,34573.36,34995.0,35985.0,1411.6399999999994,990.0,False
SHEC,2026-05-14,2026-05-18,4,1848.47,2000.0,1980.0,131.52999999999997,20.0,True
SIBC,2026-05-14,2026-05-18,4,7063.43,7300.0,7500.0,436.5699999999997,200.0,False
SICC,2026-05-14,2026-05-18,4,4359.3,4380.0,4305.0,54.30000000000018,75.0,True
SLBC,2026-05-14,2026-05-18,4,37725.66,37995.0,37900.0,174.3399999999965,95.0,True
SMBC,2026-05-14,2026-05-18,4,12310.34,12295.0,12895.0,584.6599999999999,600.0,True
SNTS,2026-05-14,2026-05-18,4,28845.17,28950.0,28900.0,54.830000000001746,50.0,True
SHEC,2026-05-05,2026-05-13,8,1613.03,1850.0,1940.0,326.97,90.0,False
SICC,2026-05-05,2026-05-13,8,4193.4,4290.0,4390.0,196.60000000000036,100.0,False
SLBC,2026-05-05,2026-05-13,8,36227.94,37050.0,37500.0,1272.0599999999977,450.0,False
SPHC,2026-05-05,2026-05-13,8,6732.3,6720.0,6995.0,262.6999999999998,275.0,True
TTLC,2026-05-05,2026-05-13,8,2725.64,2745.0,3060.0,334.3600000000001,315.0,False
TTLS,2026-05-05,2026-05-13,8,2983.11,3000.0,2845.0,138.11000000000013,155.0,True
TTLC,2026-05-06,2026-05-13,7,2694.84,2700.0,3060.0,365.15999999999985,360.0,False
TTLS,2026-05-06,2026-05-13,7,2960.51,3005.0,2845.0,115.51000000000022,160.0,True
ABJC,2026-05-07,2026-05-13,6,2876.56,3015.0,2980.0,103.44000000000005,35.0,True
ABJC,2026-05-06,2026-05-13,7,2858.23,3015.0,2980.0,121.76999999999998,35.0,True
BNBC,2026-05-06,2026-05-13,7,1338.24,1280.0,1495.0,156.76,215.0,True
CFAC,2026-05-06,2026-05-13,7,1282.23,1395.0,1380.0,97.76999999999998,15.0,True
CIEC,2026-05-06,2026-05-13,7,2864.49,3000.0,3295.0,430.5100000000002,295.0,False
SDSC,2026-05-06,2026-05-13,7,1701.81,1700.0,1745.0,43.190000000000055,45.0,True
CFAC,2026-05-08,2026-05-13,5,1331.83,1400.0,1380.0,48.17000000000007,20.0,True
CIEC,2026-05-08,2026-05-13,5,3061.16,3345.0,3295.0,233.84000000000015,50.0,True
SDSC,2026-05-08,2026-05-13,5,1768.21,1800.0,1745.0,23.210000000000036,55.0,True
SHEC,2026-05-08,2026-05-13,5,1729.44,1895.0,1940.0,210.55999999999995,45.0,False
SICC,2026-05-08,2026-05-13,5,4244.8,4300.0,4390.0,145.19999999999982,90.0,False
SPHC,2026-05-08,2026-05-13,5,7017.67,7100.0,6995.0,22.670000000000073,105.0,True
TTLC,2026-05-08,2026-05-13,5,2714.44,2720.0,3060.0,345.55999999999995,340.0,False
TTLS,2026-05-08,2026-05-13,5,2957.09,3000.0,2845.0,112.09000000000015,155.0,True
ABJC,2026-05-09,2026-05-13,4,2878.0,2975.0,2980.0,102.0,5.0,False
BNBC,2026-05-09,2026-05-13,4,1333.31,1300.0,1495.0,161.69000000000005,195.0,True
CFAC,2026-05-09,2026-05-13,4,1326.66,1385.0,1380.0,53.33999999999992,5.0,True
CIEC,2026-05-09,2026-05-13,4,3059.35,3330.0,3295.0,235.6500000000001,35.0,True
SDSC,2026-05-09,2026-05-13,4,1739.74,1745.0,1745.0,5.259999999999991,0.0,True
SHEC,2026-05-09,2026-05-13,4,1763.28,1945.0,1940.0,176.72000000000003,5.0,True
SICC,2026-05-09,2026-05-13,4,4242.76,4290.0,4390.0,147.23999999999978,100.0,False
SPHC,2026-05-09,2026-05-13,4,7021.88,7050.0,6995.0,26.88000000000011,55.0,True
TTLC,2026-05-09,2026-05-13,4,2735.58,2750.0,3060.0,324.4200000000001,310.0,False
TTLS,2026-05-09,2026-05-13,4,2928.1,2950.0,2845.0,83.09999999999991,105.0,True
ABJC,2026-05-10,2026-05-13,3,2867.79,2975.0,2980.0,112.21000000000004,5.0,False
CFAC,2026-05-10,2026-05-13,3,1323.65,1385.0,1380.0,56.34999999999991,5.0,True
CIEC,2026-05-10,2026-05-13,3,3065.48,3330.0,3295.0,229.51999999999998,35.0,True
SICC,2026-05-10,2026-05-13,3,4239.99,4290.0,4390.0,150.01000000000022,100.0,False
SLBC,2026-05-10,2026-05-13,3,37373.92,37500.0,37500.0,126.08000000000175,0.0,True
SPHC,2026-05-10,2026-05-13,3,7022.59,7050.0,6995.0,27.590000000000146,55.0,True
TTLC,2026-05-10,2026-05-13,3,2738.71,2750.0,3060.0,321.28999999999996,310.0,False
TTLS,2026-05-10,2026-05-13,3,2913.68,2950.0,2845.0,68.67999999999984,105.0,True
ABJC,2026-05-11,2026-05-13,2,2899.94,2975.0,2980.0,80.05999999999995,5.0,False
CFAC,2026-05-11,2026-05-13,2,1338.94,1385.0,1380.0,41.059999999999945,5.0,True
CIEC,2026-05-11,2026-05-13,2,3137.56,3330.0,3295.0,157.44000000000005,35.0,True
SDSC,2026-05-11,2026-05-13,2,1738.57,1745.0,1745.0,6.430000000000064,0.0,True
SHEC,2026-05-11,2026-05-13,2,1814.86,1945.0,1940.0,125.1400000000001,5.0,True
SICC,2026-05-11,2026-05-13,2,4254.87,4290.0,4390.0,135.1300000000001,100.0,False
SLBC,2026-05-11,2026-05-13,2,37399.28,37500.0,37500.0,100.72000000000116,0.0,True
SPHC,2026-05-11,2026-05-13,2,7030.02,7050.0,6995.0,35.02000000000044,55.0,True
TTLC,2026-05-11,2026-05-13,2,2741.96,2750.0,3060.0,318.03999999999996,310.0,False
TTLS,2026-05-11,2026-05-13,2,2918.86,2950.0,2845.0,73.86000000000013,105.0,True
ABJC,2026-05-12,2026-05-13,1,2938.08,2985.0,2980.0,41.92000000000007,5.0,True
BNBC,2026-05-12,2026-05-13,1,1367.62,1395.0,1495.0,127.38000000000011,100.0,False
CFAC,2026-05-12,2026-05-13,1,1350.97,1380.0,1380.0,29.029999999999973,0.0,True
CIEC,2026-05-12,2026-05-13,1,3128.58,3200.0,3295.0,166.42000000000007,95.0,False
SDSC,2026-05-12,2026-05-13,1,1705.42,1700.0,1745.0,39.57999999999993,45.0,True
SOGC,2026-05-14,2026-05-18,4,7473.66,7450.0,7485.0,11.340000000000146,35.0,True
SPHC,2026-05-14,2026-05-18,4,6985.82,7000.0,6985.0,0.819999999999709,15.0,True
STAC,2026-05-14,2026-05-18,4,2534.6,2795.0,2660.0,125.40000000000009,135.0,True
TTLC,2026-05-14,2026-05-18,4,2973.59,2995.0,2910.0,63.590000000000146,85.0,True
TTLS,2026-05-14,2026-05-18,4,2918.62,3025.0,3005.0,86.38000000000011,20.0,True
UNLC,2026-05-14,2026-05-18,4,60333.61,60295.0,59950.0,383.6100000000006,345.0,False
UNXC,2026-05-14,2026-05-18,4,1804.95,1840.0,1835.0,30.049999999999955,5.0,True
ABJC,2026-05-15,2026-05-18,3,2810.33,2850.0,2850.0,39.67000000000007,0.0,True
BICB,2026-05-15,2026-05-18,3,5112.62,5220.0,5200.0,87.38000000000011,20.0,True
BICC,2026-05-15,2026-05-18,3,25895.55,26400.0,26450.0,554.4500000000007,50.0,False
BNBC,2026-05-15,2026-05-18,3,1589.64,1590.0,1545.0,44.6400000000001,45.0,True
BOAB,2026-05-15,2026-05-18,3,9095.98,9410.0,9400.0,304.02000000000044,10.0,True
BOABF,2026-05-15,2026-05-18,3,5380.0,5405.0,5400.0,20.0,5.0,True
BOAC,2026-05-15,2026-05-18,3,8417.35,8600.0,8630.0,212.64999999999964,30.0,False
BOAM,2026-05-15,2026-05-18,3,4652.68,4675.0,4690.0,37.31999999999971,15.0,False
SEMC,2026-05-05,2026-05-13,8,1443.71,1500.0,1500.0,56.289999999999964,0.0,True
SMBC,2026-05-05,2026-05-13,8,11565.06,11550.0,12685.0,1119.9400000000005,1135.0,True
STAC,2026-05-05,2026-05-13,8,1864.72,2950.0,2600.0,735.28,350.0,True
UNXC,2026-05-05,2026-05-13,8,1831.68,1885.0,1825.0,6.680000000000064,60.0,True
UNXC,2026-05-06,2026-05-13,7,1830.67,1875.0,1825.0,5.670000000000073,50.0,True
CABC,2026-05-06,2026-05-13,7,4278.96,3410.0,3400.0,878.96,10.0,False
FTSC,2026-05-06,2026-05-13,7,2247.37,2195.0,2240.0,7.369999999999891,45.0,True
NEIC,2026-05-06,2026-05-13,7,1462.12,1880.0,1890.0,427.8800000000001,10.0,False
SEMC,2026-05-06,2026-05-13,7,1434.06,1495.0,1500.0,65.94000000000005,5.0,False
BNBC,2026-05-07,2026-05-13,6,1356.65,1350.0,1495.0,138.3499999999999,145.0,True
CABC,2026-05-07,2026-05-13,6,4057.72,3410.0,3400.0,657.7199999999998,10.0,False
FTSC,2026-05-08,2026-05-13,5,2231.15,2200.0,2240.0,8.849999999999909,40.0,True
NEIC,2026-05-08,2026-05-13,5,1507.18,1745.0,1890.0,382.81999999999994,145.0,False
SEMC,2026-05-08,2026-05-13,5,1436.27,1525.0,1500.0,63.73000000000002,25.0,True
SMBC,2026-05-08,2026-05-13,5,11684.18,11900.0,12685.0,1000.8199999999997,785.0,False
STAC,2026-05-08,2026-05-13,5,2314.53,2845.0,2600.0,285.4699999999998,245.0,True
UNXC,2026-05-08,2026-05-13,5,1810.61,1815.0,1825.0,14.3900000000001,10.0,False
CABC,2026-05-09,2026-05-13,4,3996.7,3500.0,3400.0,596.6999999999998,100.0,False
FTSC,2026-05-09,2026-05-13,4,2249.34,2220.0,2240.0,9.340000000000146,20.0,True
NEIC,2026-05-09,2026-05-13,4,1514.08,1745.0,1890.0,375.9200000000001,145.0,False
SEMC,2026-05-09,2026-05-13,4,1442.5,1525.0,1500.0,57.5,25.0,True
SMBC,2026-05-09,2026-05-13,4,11832.96,11995.0,12685.0,852.0400000000009,690.0,False
STAC,2026-05-09,2026-05-13,4,2142.84,2660.0,2600.0,457.15999999999985,60.0,True
UNXC,2026-05-09,2026-05-13,4,1790.17,1805.0,1825.0,34.82999999999993,20.0,False
BNBC,2026-05-10,2026-05-13,3,1322.61,1300.0,1495.0,172.3900000000001,195.0,True
CABC,2026-05-10,2026-05-13,3,4006.11,3500.0,3400.0,606.1100000000001,100.0,False
FTSC,2026-05-10,2026-05-13,3,2250.45,2220.0,2240.0,10.449999999999818,20.0,True
NEIC,2026-05-10,2026-05-13,3,1514.93,1745.0,1890.0,375.06999999999994,145.0,False
SMBC,2026-05-10,2026-05-13,3,11900.19,11995.0,12685.0,784.8099999999995,690.0,False
STAC,2026-05-10,2026-05-13,3,2158.56,2660.0,2600.0,441.44000000000005,60.0,True
UNXC,2026-05-10,2026-05-13,3,1779.93,1805.0,1825.0,45.069999999999936,20.0,False
BNBC,2026-05-11,2026-05-13,2,1314.06,1300.0,1495.0,180.94000000000005,195.0,True
CABC,2026-05-11,2026-05-13,2,3807.86,3500.0,3400.0,407.8600000000001,100.0,False
FTSC,2026-05-11,2026-05-13,2,2240.18,2220.0,2240.0,0.1799999999998363,20.0,True
NEIC,2026-05-11,2026-05-13,2,1579.32,1745.0,1890.0,310.68000000000006,145.0,False
SEMC,2026-05-11,2026-05-13,2,1464.84,1525.0,1500.0,35.16000000000008,25.0,True
SMBC,2026-05-11,2026-05-13,2,11939.97,11995.0,12685.0,745.0300000000007,690.0,False
STAC,2026-05-11,2026-05-13,2,2354.43,2660.0,2600.0,245.57000000000016,60.0,True
UNXC,2026-05-11,2026-05-13,2,1783.57,1805.0,1825.0,41.430000000000064,20.0,False
CABC,2026-05-12,2026-05-13,1,3651.26,3500.0,3400.0,251.26000000000022,100.0,False
FTSC,2026-05-12,2026-05-13,1,2212.15,2200.0,2240.0,27.84999999999991,40.0,True
NEIC,2026-05-12,2026-05-13,1,1715.17,1850.0,1890.0,174.82999999999993,40.0,False
SEMC,2026-05-12,2026-05-13,1,1472.15,1505.0,1500.0,27.84999999999991,5.0,True
SMBC,2026-05-12,2026-05-13,1,12009.04,12100.0,12685.0,675.9599999999991,585.0,False
SGBC,2026-05-04,2026-05-15,11,33829.5,34095.0,34995.0,1165.5,900.0,False
BICC,2026-05-05,2026-05-15,10,23561.57,24445.0,26400.0,2838.4300000000003,1955.0,False
SGBC,2026-05-05,2026-05-15,10,33537.04,33000.0,34995.0,1457.9599999999991,1995.0,True
BICC,2026-05-07,2026-05-15,8,24016.43,24995.0,26400.0,2383.5699999999997,1405.0,False
BICC,2026-05-06,2026-05-15,9,23803.48,24990.0,26400.0,2596.5200000000004,1410.0,False
SGBC,2026-05-07,2026-05-15,8,33346.3,33400.0,34995.0,1648.699999999997,1595.0,False
BICC,2026-05-08,2026-05-15,7,24274.01,25200.0,26400.0,2125.9900000000016,1200.0,False
NSBC,2026-05-08,2026-05-15,7,14500.18,14000.0,14100.0,400.1800000000003,100.0,True
SGBC,2026-05-08,2026-05-15,7,33466.39,33800.0,34995.0,1528.6100000000006,1195.0,False
BICC,2026-05-09,2026-05-15,6,24655.32,26000.0,26400.0,1744.6800000000003,400.0,False
NSBC,2026-05-09,2026-05-15,6,14507.81,14010.0,14100.0,407.8099999999995,90.0,True
SGBC,2026-05-09,2026-05-15,6,33744.27,34500.0,34995.0,1250.7300000000032,495.0,False
BICC,2026-05-10,2026-05-15,5,24864.05,26000.0,26400.0,1535.9500000000007,400.0,False
SGBC,2026-05-10,2026-05-15,5,33925.36,34500.0,34995.0,1069.6399999999994,495.0,False
BICC,2026-05-11,2026-05-15,4,25133.77,26000.0,26400.0,1266.2299999999996,400.0,False
SGBC,2026-05-11,2026-05-15,4,34076.58,34500.0,34995.0,918.4199999999983,495.0,False
BICC,2026-05-12,2026-05-15,3,25454.54,26200.0,26400.0,945.4599999999991,200.0,False
SGBC,2026-05-12,2026-05-15,3,34285.57,34800.0,34995.0,709.4300000000003,195.0,False
BICC,2026-05-13,2026-05-15,2,25722.51,26300.0,26400.0,677.4900000000016,100.0,False
BICC,2026-05-14,2026-05-15,1,25832.59,26400.0,26400.0,567.4099999999999,0.0,True
BOAN,2026-05-15,2026-05-18,3,3406.5,3395.0,3445.0,38.5,50.0,True
BOAS,2026-05-15,2026-05-18,3,7395.19,7555.0,7595.0,199.8100000000004,40.0,False
CABC,2026-05-15,2026-05-18,3,3648.63,3500.0,3495.0,153.6300000000001,5.0,False
CBIBF,2026-05-15,2026-05-18,3,17638.52,18700.0,19905.0,2266.4799999999996,1205.0,False
CFAC,2026-05-15,2026-05-18,3,1425.1,1480.0,1555.0,129.9000000000001,75.0,False
CIEC,2026-05-15,2026-05-18,3,3197.41,3300.0,3290.0,92.59000000000015,10.0,True
ECOC,2026-05-15,2026-05-18,3,16284.74,16300.0,16300.0,15.260000000000218,0.0,True
ETIT,2026-05-15,2026-05-18,3,28.8,30.0,29.0,0.1999999999999993,1.0,True
FTSC,2026-05-15,2026-05-18,3,2260.49,2250.0,2250.0,10.489999999999782,0.0,False
NEIC,2026-05-15,2026-05-18,3,1849.47,1990.0,1920.0,70.52999999999997,70.0,True
NSBC,2026-05-15,2026-05-18,3,14236.04,14100.0,15000.0,763.9599999999991,900.0,True
NTLC,2026-05-15,2026-05-18,3,11665.7,11600.0,11750.0,84.29999999999927,150.0,True
ONTBF,2026-05-15,2026-05-18,3,2734.0,2750.0,2795.0,61.0,45.0,False
ORAC,2026-05-15,2026-05-18,3,15007.45,15000.0,15150.0,142.54999999999927,150.0,True
ORGT,2026-05-15,2026-05-18,3,2611.16,2575.0,2435.0,176.15999999999985,140.0,False
PALC,2026-05-15,2026-05-18,3,7855.74,7800.0,7700.0,155.73999999999978,100.0,False
BOAC,2026-05-04,2026-05-15,11,7993.3,9190.0,8600.0,606.6999999999998,590.0,True
BOAN,2026-05-06,2026-05-15,9,3574.05,3580.0,3395.0,179.05000000000018,185.0,True
BOAS,2026-05-06,2026-05-15,9,6703.35,7240.0,7555.0,851.6499999999996,315.0,False
ECOC,2026-05-06,2026-05-15,9,16043.77,16100.0,16300.0,256.22999999999956,200.0,False
NSBC,2026-05-06,2026-05-15,9,14734.17,14000.0,14100.0,634.1700000000001,100.0,True
BOABF,2026-05-07,2026-05-15,8,5342.27,5405.0,5405.0,62.72999999999956,0.0,True
BOAC,2026-05-07,2026-05-15,8,8032.58,8785.0,8600.0,567.4200000000001,185.0,True
BOAM,2026-05-07,2026-05-15,8,4547.54,4680.0,4675.0,127.46000000000004,5.0,True
BOAN,2026-05-07,2026-05-15,8,3532.01,3500.0,3395.0,137.01000000000022,105.0,False
BOAS,2026-05-07,2026-05-15,8,6773.91,7225.0,7555.0,781.0900000000001,330.0,False
ECOC,2026-05-07,2026-05-15,8,16042.91,16100.0,16300.0,257.09000000000015,200.0,False
NSBC,2026-05-07,2026-05-15,8,14624.56,14010.0,14100.0,524.5599999999995,90.0,True
SIBC,2026-05-07,2026-05-15,8,6625.4,7050.0,7300.0,674.6000000000004,250.0,False
BOABF,2026-05-08,2026-05-15,7,5346.7,5400.0,5405.0,58.30000000000018,5.0,False
BOAC,2026-05-08,2026-05-15,7,8117.35,8650.0,8600.0,482.64999999999964,50.0,True
BOAM,2026-05-08,2026-05-15,7,4585.42,4690.0,4675.0,89.57999999999993,15.0,True
BOAN,2026-05-08,2026-05-15,7,3510.83,3500.0,3395.0,115.82999999999993,105.0,False
BOAS,2026-05-08,2026-05-15,7,6870.44,7265.0,7555.0,684.5600000000004,290.0,False
BOABF,2026-05-09,2026-05-15,6,5340.23,5400.0,5405.0,64.77000000000044,5.0,False
BOAC,2026-05-09,2026-05-15,6,8141.47,8705.0,8600.0,458.52999999999975,105.0,True
BOAM,2026-05-09,2026-05-15,6,4591.98,4700.0,4675.0,83.02000000000044,25.0,True
BOAN,2026-05-09,2026-05-15,6,3495.89,3485.0,3395.0,100.88999999999987,90.0,False
BOAS,2026-05-09,2026-05-15,6,6948.19,7390.0,7555.0,606.8100000000004,165.0,False
ECOC,2026-05-09,2026-05-15,6,16343.27,16800.0,16300.0,43.27000000000044,500.0,True
SIBC,2026-05-09,2026-05-15,6,6726.86,7095.0,7300.0,573.1400000000003,205.0,False
BOABF,2026-05-10,2026-05-15,5,5335.82,5400.0,5405.0,69.18000000000029,5.0,False
BOAC,2026-05-10,2026-05-15,5,8153.91,8705.0,8600.0,446.09000000000015,105.0,True
BOAM,2026-05-10,2026-05-15,5,4589.04,4700.0,4675.0,85.96000000000004,25.0,True
BOAN,2026-05-10,2026-05-15,5,3490.63,3485.0,3395.0,95.63000000000011,90.0,False
BOAS,2026-05-10,2026-05-15,5,6970.47,7390.0,7555.0,584.5299999999997,165.0,False
ECOC,2026-05-10,2026-05-15,5,16479.45,16800.0,16300.0,179.45000000000073,500.0,True
NSBC,2026-05-10,2026-05-15,5,14510.31,14010.0,14100.0,410.3099999999995,90.0,True
SIBC,2026-05-10,2026-05-15,5,6722.78,7095.0,7300.0,577.2200000000003,205.0,False
BOABF,2026-05-11,2026-05-15,4,5347.46,5400.0,5405.0,57.539999999999964,5.0,False
BOAC,2026-05-11,2026-05-15,4,8277.87,8705.0,8600.0,322.1299999999992,105.0,True
SIBC,2026-05-11,2026-05-15,4,6803.14,7095.0,7300.0,496.8599999999997,205.0,False
BOAB,2026-05-12,2026-05-15,3,8905.88,9405.0,9410.0,504.1200000000008,5.0,False
BOABF,2026-05-12,2026-05-15,3,5367.48,5410.0,5405.0,37.52000000000044,5.0,True
BOAC,2026-05-12,2026-05-15,3,8366.8,8650.0,8600.0,233.20000000000073,50.0,True
BOAM,2026-05-12,2026-05-15,3,4627.95,4685.0,4675.0,47.05000000000018,10.0,True
BOAN,2026-05-12,2026-05-15,3,3468.42,3450.0,3395.0,73.42000000000007,55.0,False
BOAS,2026-05-12,2026-05-15,3,7192.03,7450.0,7555.0,362.97000000000025,105.0,False
ECOC,2026-05-12,2026-05-15,3,16413.24,16200.0,16300.0,113.2400000000016,100.0,True
NSBC,2026-05-12,2026-05-15,3,14152.29,13850.0,14100.0,52.29000000000087,250.0,True
SIBC,2026-05-12,2026-05-15,3,6924.94,7140.0,7300.0,375.0600000000004,160.0,False
BOABF,2026-05-13,2026-05-15,2,5384.61,5410.0,5405.0,20.390000000000327,5.0,True
BOAC,2026-05-13,2026-05-15,2,8428.24,8585.0,8600.0,171.76000000000022,15.0,False
BOAM,2026-05-13,2026-05-15,2,4656.2,4680.0,4675.0,18.800000000000182,5.0,True
BOAN,2026-05-13,2026-05-15,2,3454.67,3440.0,3395.0,59.67000000000007,45.0,False
BOAS,2026-05-13,2026-05-15,2,7331.99,7500.0,7555.0,223.01000000000022,55.0,False
ECOC,2026-05-13,2026-05-15,2,16322.98,16200.0,16300.0,22.979999999999563,100.0,True
NSBC,2026-05-13,2026-05-15,2,13978.5,13810.0,14100.0,121.5,290.0,True
SIBC,2026-05-13,2026-05-15,2,7147.44,7295.0,7300.0,152.5600000000004,5.0,False
BOAB,2026-05-14,2026-05-15,1,9094.87,9410.0,9410.0,315.1299999999992,0.0,True
BOABF,2026-05-14,2026-05-15,1,5381.28,5405.0,5405.0,23.720000000000255,0.0,True
